course,covid,firstgen,gender,race_ethnicity,term,grade,semester
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,F,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,W,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,F,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,F,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,W,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,F,2020_Fall
Calc1,impacted,N,Male   ,White,20211,F,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,F,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,F,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,W,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,W,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,W,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,D,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,C,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,N,Male   ,White,20211,A,2020_Fall
Calc1,impacted,N,Male   ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,Asian,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,Asian,20211,B,2020_Fall
Calc1,impacted,Y,Female ,Asian,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,Asian,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,Asian,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,Asian,20211,B,2020_Fall
Calc1,impacted,Y,Female ,Asian,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,Black or African American,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,Black or African American,20211,A,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,D+,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,W,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,C,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,W,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,D-,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,W,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,Hispanic,20211,C,2020_Fall
Calc1,impacted,Y,Female ,Two or more races,20211,A,2020_Fall
Calc1,impacted,Y,Female ,Two or more races,20211,W,2020_Fall
Calc1,impacted,Y,Female ,Two or more races,20211,D,2020_Fall
Calc1,impacted,Y,Female ,Two or more races,20211,A,2020_Fall
Calc1,impacted,Y,Female ,Two or more races,20211,F,2020_Fall
Calc1,impacted,Y,Female ,Two or more races,20211,W,2020_Fall
Calc1,impacted,Y,Female ,U.S. Nonresident,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,U.S. Nonresident,20211,A,2020_Fall
Calc1,impacted,Y,Female ,U.S. Nonresident,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,U.S. Nonresident,20211,B,2020_Fall
Calc1,impacted,Y,Female ,U.S. Nonresident,20211,D+,2020_Fall
Calc1,impacted,Y,Female ,U.S. Nonresident,20211,F,2020_Fall
Calc1,impacted,Y,Female ,U.S. Nonresident,20211,D+,2020_Fall
Calc1,impacted,Y,Female ,U.S. Nonresident,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,F,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,D+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,D+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,F,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,D,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,F,2020_Fall
Calc1,impacted,Y,Female ,White,20211,F,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,F,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,D,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,C,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,D-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,W,2020_Fall
Calc1,impacted,Y,Female ,White,20211,B,2020_Fall
Calc1,impacted,Y,Female ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Female ,White,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,American Indian or Alaska Native,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,American Indian or Alaska Native,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,Asian,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,Asian,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,Asian,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,Asian,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Asian,20211,B,2020_Fall
Calc1,impacted,Y,Male   ,Asian,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Asian,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,Black or African American,20211,D-,2020_Fall
Calc1,impacted,Y,Male   ,Black or African American,20211,D-,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,B,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,D,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,C,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,D,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,C-,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Hispanic,20211,C-,2020_Fall
Calc1,impacted,Y,Male   ,Two or more races,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,Two or more races,20211,D+,2020_Fall
Calc1,impacted,Y,Male   ,Two or more races,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,Two or more races,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Two or more races,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,Two or more races,20211,C-,2020_Fall
Calc1,impacted,Y,Male   ,U.S. Nonresident,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,U.S. Nonresident,20211,B,2020_Fall
Calc1,impacted,Y,Male   ,U.S. Nonresident,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,U.S. Nonresident,20211,C,2020_Fall
Calc1,impacted,Y,Male   ,Unknown race and ethnicity,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,Unknown race and ethnicity,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Unknown race and ethnicity,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,Unknown race and ethnicity,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,Unknown race and ethnicity,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,D,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,D,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,D+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,D-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,F,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B-,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,C,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,W,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,A+,2020_Fall
Calc1,impacted,Y,Male   ,White,20211,B+,2020_Fall
